,rotation,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z
0,cw,20.8493,19.19732,18.385920000000002,17.8546,17.524060000000002,0.07276010000000001,0.01003302,0.006279692,0.006255224,0.01384618
1,cw,21.101760000000002,19.592979999999997,18.79992,18.3908,18.10867,0.1135355,0.012449600000000002,0.008878991999999999,0.008653622,0.01965921
2,cw,20.94494,18.994,18.05013,17.60081,17.276510000000002,0.06109833,0.01325913,0.013131899999999998,0.008583854,0.0130416
3,cw,20.83311,19.08021,18.33965,17.97135,17.74867,0.0676804,0.01176035,0.008765196999999999,0.00828146,0.01603996
4,cw,20.804170000000003,18.92995,17.996029999999998,17.51057,17.1609,0.06902695,0.007845346999999999,0.0053254719999999995,0.004331082,0.010342299999999999
5,cw,20.179000000000002,18.57156,17.70342,17.2502,16.92749,0.04228453,0.005670169,0.004803468,0.004144399,0.007555424
6,cw,20.69114,19.357,18.6092,18.15866,17.865370000000002,0.06343365,0.01542838,0.01496566,0.01689767,0.01812344
7,cw,20.3638,19.1736,18.04389,17.59235,17.23285,0.04919892,0.00908083,0.005417061,0.004529139000000001,0.01110549
8,cw,20.60759,18.868389999999998,17.99728,17.53217,17.18271,0.06009804,0.008342457,0.005733829,0.005058165,0.009191735
9,cw,21.53152,19.66591,18.60091,18.11545,17.73467,0.1314474,0.01088302,0.006518726999999999,0.00734912,0.01628368
10,cw,21.47082,19.89489,18.89864,18.4513,18.11965,0.1513066,0.01373379,0.009466414,0.0111496,0.02291509
11,cw,22.66404,20.590989999999998,19.73687,19.3394,18.98508,0.2819409,0.02275131,0.01617,0.01847807,0.04771836
12,cw,19.81318,18.49703,17.89183,17.446170000000002,17.18546,0.03296218,0.0067905380000000005,0.005182981,0.005186565,0.01184774
13,cw,20.94233,19.46566,18.553179999999998,18.13087,17.81785,0.07139839,0.009918406,0.0065586609999999995,0.006398275,0.01832476
14,cw,20.51756,19.04257,18.14088,17.66447,17.33108,0.05103914,0.007495999999999999,0.005576878,0.004589503,0.01270942
15,cw,20.49833,18.77186,17.811020000000003,17.3178,16.94097,0.05059225,0.006244701,0.004115746,0.003807253,0.009761657
16,cw,21.20673,19.84947,19.09563,18.69944,18.40626,0.07627664,0.08343416,0.08142189999999999,0.07422978,0.03418145
17,cw,20.822039999999998,19.508020000000002,18.80161,18.377570000000002,18.1452,0.06081888,0.01119438,0.01447721,0.008542829,0.02322329
18,cw,19.973470000000002,18.61135,17.90539,17.57639,17.303720000000002,0.03471332,0.006463054,0.004486347,0.004637583,0.01249341
19,cw,21.45884,20.28941,19.492079999999998,19.082910000000002,18.81747,0.1098009,0.01901003,0.01241234,0.01258674,0.04077281
20,cw,20.686629999999997,19.24747,18.48412,18.108729999999998,17.83025,0.05958626,0.009129549,0.006943807,0.006867263,0.01736645
21,cw,21.00086,19.72571,19.179489999999998,18.88626,18.710520000000002,0.07750128,0.01519496,0.01310712,0.01146493,0.03769127
22,cw,21.013279999999998,19.58935,18.83119,18.427229999999998,18.15479,0.07621295,0.01154977,0.008752169,0.008878961,0.02390105
23,cw,21.68948,19.67752,18.65336,18.13619,17.80101,0.1342188,0.01243024,0.006640696,0.0060172030000000005,0.01829637
24,cw,20.30617,18.95322,18.26401,17.88041,17.60742,0.04488689,0.02079835,0.00671847,0.006230795,0.01620735
25,cw,21.10076,19.642570000000003,18.910729999999997,18.43345,18.16122,0.08398797,0.01209999,0.009666494,0.009316489,0.02874496
26,cw,21.59221,19.9827,19.10075,18.64555,18.44528,0.1321309,0.01388352,0.009847705,0.01070036,0.03618286
27,cw,20.55245,18.61701,17.63107,17.16907,16.820529999999998,0.04712936,0.0055102580000000005,0.0036040829999999997,0.0033973759999999997,0.01007605
28,cw,20.18311,18.478460000000002,17.66602,17.26634,16.9823,0.04202951,0.01459946,0.01075328,0.01086196,0.01139221
29,cw,19.68948,18.35664,17.71794,17.31223,17.08795,0.02953476,0.004972814,0.004405317,0.003814111,0.0121748
30,cw,21.026229999999998,19.30074,18.31288,17.798289999999998,17.42088,0.07607026,0.008999799000000001,0.005805305,0.0053057980000000005,0.0156347
31,cw,21.22534,19.69395,18.98658,18.559479999999997,18.3079,0.09660663,0.01162692,0.01153788,0.01145307,0.03199425
32,cw,21.11637,19.78025,18.919,18.471,18.185029999999998,0.07357596,0.01307441,0.008370372,0.009374733,0.02886862
33,cw,21.43616,19.66368,18.70934,18.269779999999997,17.93848,0.1164673,0.01202687,0.006944980999999999,0.008102533,0.02365241
34,cw,20.13982,18.66441,17.85258,17.401970000000002,17.10337,0.038299599999999996,0.005949055,0.00472077,0.004782873,0.01060659
35,cw,19.540329999999997,18.5235,18.0171,17.67597,17.510189999999998,0.02759696,0.0103697,0.009623622,0.01054524,0.0144484
36,cw,20.38015,18.712970000000002,17.90259,17.486829999999998,17.17696,0.04631806,0.00743915,0.004943434,0.0050939520000000005,0.01069045
37,cw,20.69181,18.999570000000002,18.23295,17.8637,17.55482,0.05864433,0.008113377,0.005380151999999999,0.006410886,0.01191126
38,cw,21.44005,19.95976,19.08681,18.65255,18.32905,0.07443341,0.01549677,0.01052543,0.0114744,0.02513954
39,cw,21.25453,19.76302,19.043020000000002,18.69144,18.4514,0.08304064,0.01495168,0.01018697,0.01149692,0.02799396
40,cw,20.84039,19.472170000000002,18.7717,18.34413,18.046120000000002,0.07339597,0.009852878,0.00846789,0.008716923,0.02073464
41,cw,21.0102,19.16086,18.25222,17.81436,17.50787,0.08960908,0.01100588,0.008342216999999999,0.007947264,0.01480149
42,cw,20.105710000000002,18.66741,17.9163,17.52276,17.23321,0.04080627,0.0064496959999999996,0.004509085,0.005040701,0.01152748
43,cw,20.112479999999998,19.05135,18.49474,18.11059,17.90993,0.03563233,0.008147857,0.007002413000000001,0.006806591999999999,0.01909906
44,cw,20.23422,18.50819,17.62813,17.13905,16.802529999999997,0.04148271,0.02709885,0.00443921,0.004071067,0.008641114
45,cw,20.55329,19.20436,18.38774,17.94566,17.638379999999998,0.05732838,0.01187624,0.008585513000000001,0.009937073000000001,0.01532407
46,cw,19.64549,17.78485,16.924210000000002,16.514,16.20288,0.02534354,0.003650767,0.0028162440000000003,0.0028054840000000004,0.005860858
47,cw,20.90165,19.28422,18.41937,17.92599,17.63148,0.07581119,0.009452295,0.0066224790000000006,0.006498864,0.01499905
48,cw,18.8557,18.22622,17.41412,17.16217,16.8867,0.01690363,0.00537484,0.004026982,0.004237384,0.008403416
49,cw,21.090310000000002,19.5832,18.81136,18.446479999999998,18.17738,0.08821779,0.01370377,0.009813787,0.01025705,0.02573742
50,cw,18.55808,17.29421,16.616410000000002,16.18355,15.803360000000001,0.01265076,0.0031424240000000004,0.002267216,0.002404609,0.004919721
51,cw,20.31275,18.3912,17.42199,16.95903,16.62125,0.04423483,0.005552212,0.003900126,0.003255903,0.008421225
52,cw,21.22051,19.648889999999998,18.6577,18.13927,17.78997,0.09194913,0.012879499999999999,0.008909899,0.008701450999999999,0.02076303
53,cw,21.05487,19.42003,18.62229,18.21021,17.895889999999998,0.07008092,0.0120755,0.00815441,0.009161536999999999,0.02039579
54,cw,20.46239,18.98178,18.139,17.68413,17.38063,0.05966314,0.008273792,0.006108891,0.0047378,0.01362669
55,cw,20.35664,18.84436,18.02131,17.607,17.294810000000002,0.05407530000000001,0.006908317,0.005073166,0.004692453,0.01139523
56,cw,21.47105,19.75667,18.7518,18.31341,17.96161,0.13513470000000002,0.01356582,0.009166904,0.008985537,0.01852437
57,cw,19.97814,18.195420000000002,17.3276,16.87752,16.52436,0.03710674,0.009908053,0.007308314000000001,0.008014675,0.007871813
58,cw,19.28915,17.603839999999998,16.80314,16.402179999999998,16.07604,0.02499157,0.003792018,0.002683333,0.002642313,0.007099825
59,cw,20.41495,19.076539999999998,18.33403,17.916829999999997,17.62988,0.05705981,0.008555660999999999,0.007222246,0.007178954,0.01822556
60,cw,21.14205,19.59742,18.748739999999998,18.314020000000003,17.96209,0.1006973,0.01245566,0.008750111999999999,0.00953251,0.02388905
61,cw,20.56879,19.05989,18.3617,18.036620000000003,17.76437,0.05447686,0.007969125,0.007797985,0.008630411,0.01939696
62,cw,19.5762,18.1994,17.491329999999998,17.11812,16.81837,0.02757532,0.007337693,0.006061395,0.005793609,0.01148923
63,cw,20.578020000000002,19.02321,18.21315,17.7791,17.4674,0.05515561,0.008272943,0.006263642,0.005698853,0.01531819
64,cw,20.8378,19.40513,18.581220000000002,18.11212,17.77508,0.06750021,0.01040063,0.008213136999999999,0.008230141,0.02181736
65,cw,19.16995,17.58809,16.79419,16.38653,16.08306,0.01885089,0.003637649,0.002508948,0.002396426,0.006684958
66,cw,20.990370000000002,19.43424,18.62975,18.22233,17.96635,0.08142083,0.01071416,0.00746862,0.008780189,0.02785415
67,cw,19.025560000000002,17.759120000000003,17.06021,16.73422,16.42419,0.01808799,0.004037898,0.003401895,0.0030945070000000002,0.008683086
68,cw,21.06392,19.46414,18.66525,18.172829999999998,17.82011,0.07811693,0.01103397,0.008608429,0.0090853,0.0209517
69,cw,19.92955,18.456139999999998,17.76034,17.37493,17.09915,0.03707838,0.00541969,0.004603094,0.004790485,0.01003804
70,cw,20.79747,19.245829999999998,18.39207,17.95867,17.572020000000002,0.0661148,0.01058077,0.006968312,0.006863049,0.01693478
71,cw,19.61063,17.819229999999997,16.93132,16.4384,16.087310000000002,0.02833394,0.004142724,0.0029697340000000003,0.002746829,0.005814808
72,cw,20.21056,18.62244,17.75739,17.332420000000003,16.99352,0.04599559,0.007126805,0.004799269,0.004349556,0.01104617
73,cw,21.129189999999998,19.471220000000002,18.579710000000002,18.116629999999997,17.80548,0.08772792,0.01268154,0.008106414000000001,0.008103164,0.01827237
74,cw,20.293029999999998,19.105420000000002,18.45158,18.05893,17.729039999999998,0.04844612,0.008972136,0.0074742,0.007915229000000001,0.01949837
75,cw,20.43733,19.500120000000003,18.93289,18.46017,18.29494,0.05402115,0.01284344,0.01052183,0.01079846,0.03139382
76,cw,20.8521,19.29673,18.484479999999998,18.05679,17.72814,0.06278911,0.01009202,0.00776833,0.00675772,0.01965256
77,cw,20.76216,19.10107,18.28196,17.84538,17.51652,0.07039722,0.009901145,0.0068248219999999995,0.0070060159999999995,0.01661185
78,cw,20.225820000000002,19.06786,18.555670000000003,18.240470000000002,18.06338,0.04722713,0.01957503,0.008664653000000001,0.009380046999999999,0.02605108
79,cw,20.6273,19.171670000000002,18.3301,17.86345,17.55134,0.07383216,0.009903796999999999,0.007043819000000001,0.0066780419999999995,0.01636319
80,cw,20.99941,19.32464,18.41146,17.98999,17.60797,0.11118510000000001,0.01006054,0.007388191999999999,0.007256505999999999,0.01742875
81,cw,21.35748,19.442999999999998,18.472160000000002,18.03265,17.68433,0.138191,0.01193398,0.006851845,0.007562406999999999,0.01864524
82,cw,21.48863,19.461370000000002,18.434060000000002,17.97934,17.596410000000002,0.1323614,0.01026638,0.00754144,0.006434198,0.01796939
83,cw,20.0754,18.85782,18.2238,17.84447,17.64678,0.04189545,0.007901601,0.006353352,0.005544751,0.01861433
84,cw,20.13766,18.84979,18.14937,17.75605,17.50703,0.04205136,0.0075373490000000005,0.005406686,0.005752111,0.0166874
85,cw,21.4447,19.93763,19.11236,18.65393,18.37248,0.11396089999999999,0.01810131,0.01429959,0.01454523,0.03552552
86,cw,19.7295,18.41388,17.7116,17.282020000000003,16.98295,0.03260063,0.005928529,0.004591438,0.004794828,0.01150846
87,cw,20.79041,19.0668,18.180220000000002,17.75509,17.42033,0.07109284,0.008652305,0.006063417,0.006187786999999999,0.01602538
88,cw,20.759729999999998,18.80406,17.851329999999997,17.394460000000002,17.046329999999998,0.06833097,0.006562003,0.004265515,0.004849678,0.01189475
89,cw,20.68945,19.28063,18.38075,17.92579,17.58744,0.07106359,0.01043821,0.007389669000000001,0.007855737,0.02031615
90,cw,21.32935,19.439870000000003,18.50475,17.989279999999997,17.66775,0.120734,0.01024978,0.007649891,0.007338945,0.02186511
91,cw,20.75476,19.19902,18.32229,17.88252,17.57994,0.07254171,0.008255198,0.005952405,0.006839118000000001,0.02019901
92,cw,20.305770000000003,18.75163,17.931070000000002,17.49902,17.16284,0.05043069,0.007022395,0.004992998,0.00513121,0.01086284
93,cw,19.41309,18.33001,17.846220000000002,17.609389999999998,17.3944,0.02422406,0.005600229,0.004919797,0.005919867,0.01445507
94,cw,20.5109,19.43769,18.80581,18.385379999999998,18.09702,0.04781256,0.01144266,0.01052371,0.01005103,0.02446221
95,cw,19.26895,17.782529999999998,16.99638,16.6044,16.20952,0.02557298,0.004328683,0.003114838,0.003013085,0.006410164
96,cw,20.160439999999998,18.78724,18.01325,17.59074,17.30593,0.04979112,0.007405968000000001,0.005602328,0.005753709,0.01269312
97,cw,20.02727,18.398789999999998,17.609560000000002,17.2305,16.9203,0.04391921,0.005714821,0.004314516,0.004652905,0.01070999
98,cw,20.956979999999998,19.735,19.03732,18.64655,18.42011,0.09198122,0.01366005,0.0110954,0.01241412,0.03379152
99,cw,20.5925,19.24681,18.47832,18.04314,17.72663,0.06621132,0.009685045,0.0075141240000000005,0.007911732,0.01925918
100,cw,20.05264,19.03465,18.60057,18.245810000000002,18.09988,0.0435819,0.007568541,0.00807917,0.009135403,0.02326533
101,cw,18.85913,17.69899,17.04716,16.5831,16.321479999999998,0.01919232,0.003749087,0.0031323059999999996,0.003046855,0.006338456
102,cw,20.33687,18.2673,17.34117,16.926289999999998,16.589920000000003,0.04385834,0.08447906,0.05828789,0.05065548,0.007353524
103,cw,20.06361,18.73751,18.04512,17.68141,17.40561,0.03688637,0.006757829,0.005492861,0.005481004,0.01229739
104,cw,20.80985,19.60957,19.14947,18.872970000000002,18.67472,0.06866375,0.01177297,0.01151805,0.01306964,0.04526021
105,cw,20.49814,19.10364,18.38306,18.001620000000003,17.72924,0.05082638,0.007998346,0.006676926999999999,0.006442294,0.02033016
106,cw,20.82651,19.46578,18.794810000000002,18.40346,18.14885,0.07063860000000001,0.01222909,0.00952329,0.01055233,0.02009336
107,cw,20.4899,18.92055,18.11475,17.69279,17.42366,0.04988004,0.007460576,0.005585441,0.005792029000000001,0.01280588
108,cw,20.47994,19.31775,18.71345,18.30849,18.07801,0.05179491,0.009894233,0.007680428,0.008848392,0.02116831
109,cw,21.10248,19.80425,19.27009,18.99364,18.76888,0.1063741,0.01568612,0.0141975,0.01511398,0.04226446
110,cw,20.781129999999997,19.74783,19.31329,19.0138,18.84286,0.08385145,0.01696115,0.01562325,0.01610251,0.04522901
111,cw,20.58185,19.219079999999998,18.50083,18.10472,17.810229999999997,0.07115019,0.01399587,0.007540422,0.007848401999999999,0.01933996
112,cw,19.767789999999998,18.2919,17.52325,17.10943,16.804660000000002,0.03751209,0.005843148,0.004084921,0.0039460879999999995,0.007865822
113,cw,21.07976,19.88005,19.15524,18.79952,18.51726,0.1074376,0.01390722,0.01256072,0.01235247,0.03223923
114,cw,19.242060000000002,18.13599,17.484579999999998,17.09232,16.78214,0.0229863,0.004747611,0.004082894,0.003399091,0.009465626
115,cw,19.4864,18.05615,17.291539999999998,16.83299,16.52328,0.02725503,0.004630649000000001,0.003598015,0.00337446,0.007949982
116,cw,20.42269,19.22318,18.60473,18.21218,17.97022,0.05448412,0.009856897,0.008207369,0.00804518,0.02257228
117,cw,18.47312,17.23343,16.55184,16.18883,15.88125,0.0134584,0.0036973979999999997,0.002950675,0.002212905,0.004696522
118,cw,21.04164,19.57706,18.783260000000002,18.37572,18.1125,0.08319954,0.011609200000000002,0.009245588,0.008962699000000001,0.02493245
119,cw,20.591070000000002,19.18908,18.42136,18.040879999999998,17.73935,0.06526519,0.008869436999999999,0.006825753,0.007485367,0.02240645
120,cw,20.290329999999997,18.60541,17.731460000000002,17.25874,16.89035,0.05191939,0.006632231999999999,0.0061419790000000005,0.005943128000000001,0.01242099
121,cw,21.106820000000003,19.331020000000002,18.42304,17.98178,17.66071,0.101828,0.01056824,0.006600583,0.007025569000000001,0.02048652
122,cw,20.35162,18.91265,18.08427,17.58152,17.290960000000002,0.05466164,0.01116169,0.005104547,0.008856717,0.01501655
123,cw,20.96327,19.67267,19.0697,18.76127,18.53986,0.07557163,0.01225731,0.01165188,0.012252500000000001,0.04161718
124,cw,19.31409,18.23941,17.67788,17.33493,17.08623,0.02525713,0.004906229000000001,0.004235631,0.004110595,0.01296711
125,cw,19.996129999999997,18.525170000000003,17.76063,17.29652,17.02075,0.04154595,0.006213714,0.004246975,0.003831593,0.01226698
126,cw,19.95638,18.056739999999998,17.16168,16.73232,16.42032,0.03317748,0.0062427509999999995,0.0053258690000000004,0.003639768,0.005868071999999999
127,cw,18.709670000000003,17.51514,16.8782,16.487370000000002,16.21586,0.01721104,0.0037493440000000004,0.002903232,0.003207435,0.006093650999999999
128,cw,19.86484,18.90501,18.43657,18.13743,17.946939999999998,0.03822411,0.01002535,0.008077244,0.009185204,0.01901684
129,cw,20.50915,19.12793,18.33086,17.91399,17.629620000000003,0.05526043,0.009066744,0.007085845,0.007170105,0.01592044
130,cw,20.10797,18.64858,17.843020000000003,17.43555,17.14125,0.03788099,0.007007384,0.005101461,0.005082557,0.01181532
131,cw,20.63355,19.153579999999998,18.2259,17.685010000000002,17.34534,0.07110961,0.009371717,0.006390074,0.0050768670000000005,0.01331799
132,cw,20.39782,18.40671,17.41551,16.88587,16.4866,0.05865169,0.0060380519999999995,0.003916563,0.0036044209999999996,0.007378162
133,cw,20.464029999999998,18.68045,17.87612,17.470679999999998,17.20789,0.06271446,0.006432067,0.004530373,0.005139743,0.010437899999999998
134,cw,19.21076,17.90835,17.20955,16.89612,16.56951,0.02195539,0.0169403,0.01104286,0.009909705999999999,0.0075432419999999995
135,cw,20.02032,18.61262,17.82701,17.44455,17.164189999999998,0.04609993,0.006766574,0.0050352470000000005,0.004231974,0.009732729
136,cw,19.46124,18.28356,17.72305,17.4207,17.196189999999998,0.05264421,0.1178784,0.1428866,0.1411242,0.11519220000000001
137,cw,21.48345,19.85991,19.1039,18.69574,18.44503,0.1327104,0.01531031,0.01083307,0.011073600000000001,0.03073266
138,cw,21.2044,19.54004,18.74857,18.345779999999998,18.11465,0.1173507,0.01191059,0.008915215,0.009161372,0.0242529
139,cw,19.01483,17.700470000000003,16.93649,16.57899,16.24894,0.02073281,0.004848616,0.003676821,0.00326246,0.006634088000000001
140,cw,20.94866,19.01699,17.94493,17.47469,17.136429999999997,0.07635032,0.007670429,0.0052795130000000004,0.0044077840000000005,0.01215361
141,cw,20.29738,18.9356,18.10887,17.667089999999998,17.33175,0.04192908,0.007573698,0.004920475,0.004725165999999999,0.01390527
142,cw,20.2595,18.73661,18.01375,17.65908,17.41539,0.04315992,0.006701551,0.005179204000000001,0.005441573000000001,0.01475661
143,cw,20.7541,19.30685,18.54066,18.13317,17.86041,0.06866527,0.009095503000000001,0.007343498,0.008080707,0.02411207
144,cw,20.430429999999998,18.795360000000002,17.928,17.47051,17.125629999999997,0.05621496,0.008646321,0.04059873,0.005756268,0.01253922
145,cw,20.21557,18.807470000000002,17.99558,17.56465,17.27778,0.03813718,0.007087476999999999,0.005153273,0.005461801999999999,0.0123251
146,cw,19.65764,18.39927,17.71037,17.25906,17.036939999999998,0.0280413,0.005590378000000001,0.004339505,0.004479559,0.01029021
147,cw,19.42582,18.14433,17.51278,17.13464,16.91991,0.022343099999999998,0.005805266999999999,0.003919568,0.00431201,0.008838905
148,cw,21.60899,20.07576,19.37521,18.98484,18.774279999999997,0.1602229,0.01601214,0.01360164,0.01297355,0.03610514
149,cw,19.673920000000003,18.12663,17.394679999999997,17.03955,16.76117,0.02872457,0.0045259440000000005,0.003410967,0.003743259,0.009362863
150,cw,20.76395,19.32121,18.54261,18.15065,17.83257,0.06405506,0.009381701999999999,0.0067890830000000004,0.007728854,0.02075888
151,cw,20.66161,18.96409,18.28304,17.9663,17.70874,0.057162199999999996,0.006842654,0.0060559609999999995,0.005744064,0.01820463
152,cw,20.98175,19.52271,18.783910000000002,18.41966,18.14181,0.07356475,0.009821726,0.007768126,0.008079528,0.02552114
153,cw,18.7533,17.71293,17.142529999999997,16.754279999999998,16.47825,0.01317875,0.003798767,0.002819193,0.0031121029999999997,0.00752281
154,cw,20.34088,18.44866,17.48607,17.06776,16.724420000000002,0.04996487,0.007559864,0.02814967,0.01088582,0.01052116
155,cw,19.96848,18.85266,18.1847,17.67938,17.43992,0.03691918,0.008847809,0.00604817,0.005064397,0.01419088
156,cw,20.850839999999998,19.41793,18.78675,18.45151,18.182000000000002,0.07868435,0.01017616,0.008319611999999999,0.008998093,0.03137528
157,cw,20.726110000000002,19.35921,18.614829999999998,18.21132,17.94448,0.06390826,0.009469321999999999,0.007149344,0.007837038000000001,0.02489034
158,cw,19.884710000000002,18.53526,17.81989,17.29518,17.03728,0.035718400000000004,0.01142394,0.0114883,0.01049104,0.01146453
159,cw,19.410429999999998,18.1112,17.373260000000002,17.03799,16.702920000000002,0.02708182,0.0061611240000000005,0.004226009,0.004153755,0.008039026999999999
160,cw,20.687089999999998,19.3362,18.73469,18.374660000000002,18.16381,0.06343692,0.01152078,0.009172924,0.009350117,0.02609661
161,cw,20.13689,18.8925,18.305139999999998,17.919529999999998,17.70572,0.04540217,0.009233242,0.00706035,0.008086715,0.01815699
162,cw,20.20557,18.97083,18.29189,17.8908,17.67732,0.04480143,0.008939964,0.0076697959999999996,0.006168738000000001,0.01687052
163,cw,19.79709,18.41282,17.66411,17.27763,16.95437,0.0323346,0.0059560030000000005,0.004519106,0.004410294,0.008933158
164,cw,20.933310000000002,19.221120000000003,18.33698,17.89893,17.59092,0.07941771,0.01054836,0.007050248,0.005771383000000001,0.01553128
165,cw,20.297829999999998,19.082629999999998,18.48526,18.11901,17.872020000000003,0.05429525,0.0093506,0.007750816,0.007185255,0.01971703
166,cw,20.13014,18.68189,17.939729999999997,17.583560000000002,17.27788,0.04349861,0.006747128000000001,0.005206723,0.005377231999999999,0.01270997
167,cw,20.415329999999997,18.57708,17.72964,17.32239,16.97158,0.06026078,0.0062307330000000005,0.004571958,0.004283108,0.01052446
168,cw,20.64493,19.00388,18.17851,17.78172,17.51013,0.07647485,0.008662073000000001,0.0063499509999999995,0.006179161,0.0156072
169,cw,21.48303,19.69455,18.73573,18.27485,17.91933,0.10985170000000001,0.01244679,0.009038021,0.008996752,0.02107131
170,cw,20.8863,19.544629999999998,18.74781,18.37067,18.08749,0.07309388,0.012203700000000001,0.009040543,0.007905905,0.02394756
171,cw,21.261329999999997,19.40616,18.47351,18.01473,17.667270000000002,0.10100369999999999,0.01113158,0.006504885,0.007037216999999999,0.01741189
172,cw,20.25907,18.62535,17.72972,17.248620000000003,16.91246,0.05022556,0.007738897,0.00533852,0.0042322290000000005,0.009069579
173,cw,19.85387,18.3331,17.463810000000002,17.04701,16.64299,0.03591253,0.007146336,0.004730125999999999,0.0037559029999999997,0.007850771999999999
174,cw,20.51087,18.87248,18.09456,17.66285,17.34459,0.05657854,0.007298218,0.005510416999999999,0.005107670999999999,0.01459438
175,cw,20.39272,19.025579999999998,18.17512,17.68957,17.3397,0.04813863,0.008350547,0.006124109,0.0055087719999999995,0.01470259
176,cw,21.19221,19.5629,18.58621,18.05217,17.72054,0.10317639999999999,0.0316359,0.04506938,0.04978337,0.04690972
177,cw,20.30795,19.137220000000003,18.52577,18.13141,17.92194,0.05110381,0.01013434,0.008950174,0.007905492,0.02526443
178,cw,19.52287,17.66204,16.68908,16.18826,15.764479999999999,0.02776849,0.004224072,0.002688694,0.002248701,0.004957235999999999
179,cw,19.913120000000003,18.68671,18.01724,17.6265,17.30281,0.04110455,0.007366467,0.005951435,0.008620744,0.01762224
180,cw,20.8111,19.36515,18.514789999999998,18.06614,17.76296,0.07864973,0.009531285,0.007817826,0.007617158000000001,0.02317246
181,cw,20.60921,18.78939,17.907510000000002,17.42509,17.06535,0.06748039,0.05819811,0.05698342,0.0077558209999999995,0.01357113
182,cw,19.46889,18.86833,18.21143,17.72704,17.59355,0.02851816,0.00787867,0.006336944000000001,0.010789700000000001,0.020678099999999998
183,cw,20.6472,19.64785,18.979589999999998,18.60834,18.40458,0.07321877,0.01290929,0.01082384,0.01132031,0.03966862
184,cw,20.25625,18.70678,17.8659,17.41394,17.09777,0.05185315,0.007150818000000001,0.004649581,0.004966349,0.01374339
185,cw,20.6753,19.27117,18.54205,18.091839999999998,17.81622,0.07630538,0.01263544,0.00949704,0.008675574,0.02475795
186,cw,20.7013,19.26241,18.50741,18.10529,17.81162,0.06518439,0.009088375,0.006624807,0.007979636,0.01825328
187,cw,19.55446,18.104770000000002,17.306820000000002,16.861179999999997,16.55498,0.02708903,0.004458193,0.003700878,0.003644665,0.007463187
188,cw,20.589010000000002,19.31549,18.52432,18.08209,17.77392,0.06552414,0.01061246,0.007772883,0.008009885,0.01844922
189,cw,21.00187,19.29725,18.31154,17.78289,17.38437,0.09053186,0.01027002,0.006717548,0.006242568,0.01368163
190,cw,19.36823,18.24866,17.71762,17.44434,17.221220000000002,0.02781216,0.008274188,0.006348365,0.006543600000000001,0.01336977
191,cw,20.88981,19.31415,18.50265,18.08195,17.776220000000002,0.08280829,0.01036925,0.007665936,0.00781656,0.01888941
192,cw,20.50402,19.067989999999998,18.27543,17.80676,17.47854,0.06186811,0.008801318,0.006543600000000001,0.006415105999999999,0.01497719
193,cw,20.79146,19.38975,18.62085,18.1965,17.94248,0.07832642,0.01096908,0.008301446,0.00848849,0.0193078
194,cw,20.87493,19.44867,18.581139999999998,18.16599,17.85081,0.08465574,0.01287322,0.008038569,0.007482147,0.01787486
195,cw,21.42419,19.81486,18.88852,18.38138,18.06926,0.1340154,0.01584754,0.01103009,0.009858055,0.02311999
196,cw,20.15506,19.05246,18.349870000000003,17.92108,17.59949,0.04856617,0.008762085,0.006925795,0.007067638,0.01474412
197,cw,19.23985,17.95438,17.421,17.14066,16.92144,0.02467987,0.005901384,0.0046168070000000005,0.004623271,0.01083562
198,cw,20.8775,19.31435,18.363310000000002,17.85315,17.490470000000002,0.08869319,0.01043226,0.0070825,0.0068666,0.01430694
199,cw,21.16084,19.894379999999998,18.952579999999998,18.45947,18.15104,0.1144256,0.01624083,0.01145223,0.01144419,0.02394061
200,cw,20.07271,18.81757,18.30789,18.05542,17.84947,0.04910066,0.007703884,0.006824291,0.007249973000000001,0.01894339
201,cw,18.52157,17.637539999999998,17.18798,16.978170000000002,16.73488,0.01508996,0.003891982,0.0032414759999999996,0.00327223,0.008332229
202,cw,19.46474,18.208470000000002,17.5277,17.11761,16.79409,0.02606145,0.005263281999999999,0.004096358,0.003557947,0.009736268000000001
203,cw,20.278489999999998,19.0941,18.52463,18.26556,18.03651,0.04492268,0.008839813,0.007620701999999999,0.0075094919999999996,0.02368661
204,cw,18.26993,16.75713,15.98209,15.5844,15.25506,0.01261277,0.0036728359999999996,0.002123038,0.002247006,0.003632991
205,cw,20.24605,18.99748,18.4089,18.07179,17.88886,0.05287765,0.008492551999999999,0.007010141,0.006985779,0.02457982
206,cw,21.01322,19.67788,18.94984,18.565,18.33276,0.09349579,0.01301825,0.009781732,0.01109144,0.03495499
207,cw,20.45424,19.23105,18.60197,18.26505,18.06561,0.05724961,0.009936974,0.008100843,0.008929973,0.02265465
208,cw,21.37122,19.537860000000002,18.60483,18.150579999999998,17.88653,0.21542379999999997,0.44673779999999996,0.667702,0.7087583000000001,0.4679288
209,cw,20.66682,19.316570000000002,18.67959,18.35675,18.12171,0.05036481,0.01017855,0.0077444459999999994,0.008713913,0.02050207
210,cw,20.22634,18.520970000000002,17.62272,17.20026,16.887970000000003,0.05464473,0.01157832,0.008439415,0.00744372,0.01174069
