,rotation,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
812,cw,0.2517894,0.1852643,0.1343691,0.101888,0.07223987
813,cw,0.04599409,0.03384202,0.02454505,0.01861177,0.01319598
814,cw,0.032565,0.02396102,0.01737853,0.01317761,0.00934309
815,cw,0.04519115,0.03325122,0.02411656,0.01828686,0.01296561
816,cw,0.09395839,0.06913369,0.05014152,0.03802079,0.02695722
817,cw,0.277507,0.20418699999999998,0.1480934,0.11229480000000001,0.07961839
818,cw,0.19569070000000002,0.14398740000000002,0.1044317,0.07918736,0.05614482
819,cw,0.2264504,0.16662000000000002,0.1208468,0.09163444,0.06496996
820,cw,0.31428190000000006,0.23124560000000002,0.16771860000000002,0.1271759,0.09016932
821,cw,0.25552870000000005,0.1880156,0.1363646,0.1034012,0.07331271
822,cw,0.17557899999999999,0.1291894,0.09369892,0.07104906,0.05037466
823,cw,0.3056486,0.22489339999999997,0.1631114,0.12368239999999998,0.0876924
824,cw,0.275007,0.20234749999999999,0.14675929999999998,0.11128310000000001,0.07890113
825,cw,0.2481057,0.1825538,0.1324033,0.1003974,0.07118299
826,cw,0.1697026,0.1248656,0.09056292,0.06867113,0.04868868
827,cw,0.3388784,0.2493435,0.18084470000000002,0.1371291,0.0972262
828,cw,0.34507909999999997,0.253906,0.18415379999999998,0.13963820000000002,0.09900524
829,cw,0.20889639999999998,0.153704,0.11147889999999999,0.08453109,0.059933600000000004
830,cw,0.2435319,0.1791885,0.1299624,0.09854657,0.06987075
831,cw,0.2827615,0.20805320000000002,0.1508975,0.11442100000000001,0.08112594
832,cw,0.41452380000000005,0.30500259999999996,0.2212134,0.1677394,0.11892930000000002
833,cw,0.9280139000000001,0.6828238,0.4952407999999999,0.3755261,0.2662527
834,cw,0.2131118,0.15680560000000002,0.11372850000000001,0.08623689999999999,0.06114304
835,cw,0.2697051,0.1984465,0.1439299,0.10913769999999999,0.07737999999999999
836,cw,0.2944204,0.2166317,0.1571194,0.11913889999999999,0.08447094
837,cw,0.42389259999999995,0.31189609999999995,0.22621309999999997,0.1715305,0.1216173
838,cw,0.71286,0.5245156999999999,0.3804225,0.2884629,0.20452379999999998
839,cw,0.7266611999999999,0.5346704000000001,0.38778759999999995,0.29404759999999996,0.20848339999999999
840,cw,0.1981461,0.145794,0.105742,0.08018094,0.05684929
841,cw,0.20743150000000002,0.15262620000000002,0.1106972,0.08393835,0.05951333
842,cw,0.2404694,0.1769351,0.1283281,0.09730732,0.0689921
843,cw,0.1155865,0.08504746,0.06168351,0.04677274,0.03316246
844,cw,0.2023932,0.148919,0.10800850000000001,0.08189956,0.05806781
845,cw,0.2541946,0.18703399999999998,0.1356526,0.1028613,0.07292994
846,cw,0.2076839,0.1528119,0.1108319,0.08404049,0.05958575
847,cw,0.21426370000000003,0.15765320000000002,0.1143432,0.08670301,0.06147351
848,cw,0.203273,0.14956629999999999,0.10847799999999999,0.08225557,0.05832022
849,cw,0.1526586,0.11232470000000001,0.08146725,0.06177415,0.04379864
850,cw,0.1425695,0.1049012,0.07608314,0.05769154,0.04090402
851,cw,0.2901548,0.2134931,0.154843,0.1174128,0.08324713
852,cw,0.4332602,0.3187888,0.23121220000000003,0.1753212,0.1243049
853,cw,0.4619515,0.33989949999999997,0.2465235,0.1869313,0.1325366
854,cw,0.4022763,0.29599109999999995,0.2146774,0.1627834,0.1154154
855,cw,0.42289090000000007,0.31115909999999997,0.22567849999999998,0.1711252,0.1213299
856,cw,0.9074690000000001,0.6677071,0.4842769,0.3672125,0.26035820000000004
857,cw,0.8190885,0.6026775,0.437112,0.3314488,0.2350013
858,cw,0.2465118,0.181381,0.1315527,0.09975239,0.07072569
859,cw,0.3194453,0.2350449,0.1704741,0.1292654,0.09165076
860,cw,0.7712936,0.5675104999999999,0.411606,0.3121083,0.2212887
861,cw,0.7643262,0.5623839,0.40788779999999997,0.30928890000000003,0.2192897
862,cw,0.784157,0.5769753000000001,0.4184706,0.3173136,0.22497929999999997
863,cw,0.3555784,0.2616312,0.1897568,0.14388679999999998,0.1020175
864,cw,0.5124871,0.37708309999999995,0.27349209999999996,0.2073808,0.1470356
865,cw,0.1552705,0.11424660000000002,0.08286116,0.06283111,0.04454804
866,cw,0.1275672,0.09386275,0.06807709,0.05162080000000001,0.03659979
867,cw,0.1197741,0.08812866,0.06391826,0.04846727,0.0343639
868,cw,0.1420846,0.1045445,0.07582442,0.05749536,0.04076492
869,cw,0.14386849999999998,0.10585710000000001,0.07677639,0.05821721,0.04127672
870,cw,0.21712420000000002,0.1597579,0.11586980000000001,0.08786055,0.06229422
871,cw,0.22229320000000002,0.16356120000000002,0.11862819999999999,0.0899522,0.06377723
872,cw,0.2096532,0.1542608,0.11188279999999999,0.08483734,0.06015073
873,cw,0.28255979999999997,0.20790479999999997,0.15078989999999998,0.1143394,0.08106808
874,cw,0.2524401,0.18574300000000002,0.13471629999999998,0.1021513,0.07242656
875,cw,0.14227720000000002,0.10468620000000001,0.07592718,0.05757328,0.04082017
876,cw,0.1664717,0.12248830000000001,0.08883869999999999,0.0673637,0.0477617
877,cw,0.1957763,0.1440503,0.10447730000000001,0.07922199,0.05616938
878,cw,0.209285,0.15398989999999999,0.1116863,0.08468835,0.06004509
879,cw,0.2189907,0.16113129999999998,0.11686580000000002,0.08861583,0.06282973
880,cw,0.22752229999999998,0.16740870000000002,0.12141880000000001,0.09206817,0.06527749
881,cw,0.2420739,0.17811570000000002,0.1291844,0.09795659,0.06945245
882,cw,0.23650349999999998,0.174017,0.1262117,0.09570249,0.06785426
883,cw,0.24267779999999997,0.17856,0.1295066,0.09820094,0.06962569
884,cw,0.24630679999999996,0.1812302,0.1314432,0.09966943,0.07066687
885,cw,0.2041551,0.1502154,0.10894870000000001,0.08261253,0.05857331
886,cw,0.1637025,0.12045080000000001,0.08736093,0.06624316,0.04696722
887,cw,0.2575108,0.189474,0.1374224,0.1042032,0.07388138
888,cw,0.2461745,0.1811328,0.1313726,0.09961589,0.07062891
889,cw,0.20612470000000002,0.15166459999999998,0.10999980000000001,0.08340954,0.05913841
890,cw,0.2597232,0.1911018,0.138603,0.10509849999999998,0.07451612
891,cw,0.243392,0.1790855,0.1298877,0.09848995,0.0698306
892,cw,0.35826620000000003,0.26360890000000003,0.1911912,0.14497449999999998,0.1027887
893,cw,0.1669683,0.12285370000000001,0.08910372,0.06756465,0.04790418
894,cw,0.1319178,0.09706383,0.07039879,0.05338127,0.03784798
895,cw,0.14467839999999998,0.10645299999999999,0.07720862,0.05854495,0.0415091
896,cw,0.1617526,0.11901600000000001,0.08632035,0.06545409999999999,0.04640778
897,cw,0.22807399999999997,0.1678146,0.12171320000000001,0.09229142,0.06543577
898,cw,0.24690720000000002,0.181672,0.1317637,0.09991239999999998,0.07083914
899,cw,0.3241352,0.2384956,0.1729769,0.1311631,0.09299629
900,cw,0.3976467,0.2925846,0.21220679999999997,0.16091,0.11408720000000001
901,cw,0.3390132,0.24944270000000002,0.1809167,0.1371836,0.09726489
902,cw,0.3519491,0.2589608,0.18782000000000001,0.1424182,0.1009763
903,cw,0.1481392,0.1089994,0.07905547,0.05994536,0.04250201
904,cw,0.1418757,0.10439080000000002,0.07571289999999999,0.05741081,0.04070498
905,cw,0.1828702,0.1345541,0.09758988,0.07399945,0.05246653
906,cw,0.5716685,0.4206282,0.30507470000000003,0.23132889999999998,0.1640151
907,cw,0.45397879999999996,0.33403330000000003,0.2422688,0.1837051,0.1302492
908,cw,0.33169499999999996,0.244058,0.1770112,0.1342223,0.09516525
909,cw,0.2474527,0.1820733,0.13205479999999997,0.1001331,0.07099563
910,cw,0.3487927,0.2566383,0.1861355,0.14114089999999999,0.1000707
911,cw,0.2563569,0.188625,0.1368066,0.1037363,0.07355032
912,cw,0.5263603,0.3872909,0.2808957,0.2129947,0.15101589999999998
913,cw,0.5129305999999999,0.37740949999999995,0.2737288,0.2075603,0.14716279999999998
914,cw,0.5330144,0.3921869,0.2844467,0.2156873,0.152925
915,cw,0.6645399000000001,0.4889621,0.3546361,0.2689098,0.1906604
916,cw,0.45098540000000004,0.33183070000000003,0.24067129999999998,0.18249379999999998,0.1293904
917,cw,0.2977033,0.2190473,0.1588714,0.1204673,0.08541285
918,cw,0.2146716,0.1579533,0.1145609,0.08686808,0.06159056
919,cw,0.5015751,0.3690542,0.26766890000000004,0.2029652,0.1439049
920,cw,0.6187638000000001,0.45528050000000003,0.3302074,0.2503863,0.177527
921,cw,0.2871422,0.21127649999999998,0.1532353,0.11619369999999998,0.08238279
922,cw,0.6134430000000001,0.4513655,0.3273679,0.24823320000000004,0.1760004
923,cw,0.5101634,0.3753734,0.2722521,0.20644050000000003,0.1463689
924,cw,0.42570979999999997,0.31323320000000004,0.22718289999999997,0.1722659,0.1221386
925,cw,0.38785820000000004,0.2853824,0.2069831,0.156949,0.1112788
926,cw,0.44128090000000003,0.3246903,0.23549250000000002,0.1785668,0.12660610000000003
927,cw,0.38656690000000005,0.28443229999999997,0.206294,0.15642650000000002,0.11090830000000002
928,cw,0.2325134,0.17108120000000002,0.1240823,0.09408788,0.06670948
929,cw,0.536118,0.39447059999999995,0.286103,0.21694320000000003,0.1538154
930,cw,0.3717598,0.27353740000000004,0.19839210000000002,0.15043470000000003,0.10666010000000001
931,cw,0.31238879999999997,0.2298527,0.16670839999999998,0.1264099,0.08962619999999999
932,cw,0.26644670000000004,0.1960489,0.14219110000000001,0.1078192,0.07644513
933,cw,0.1878735,0.1382355,0.1002599,0.07602408,0.05390202
934,cw,0.23680389999999998,0.1742381,0.126372,0.09582405,0.06794044
935,cw,0.18769929999999999,0.1381074,0.10016699999999999,0.07595360000000001,0.05385205
936,cw,0.180815,0.1330419,0.0964931,0.0731678,0.05187688
937,cw,0.14463979999999999,0.10642460000000001,0.07718799999999999,0.05852932,0.04149802
938,cw,0.1056315,0.07772266,0.05637096,0.04274439,0.03030631
939,cw,0.2336099,0.171888,0.1246675,0.09453159,0.06702407
940,cw,0.2573374,0.1893464,0.13732979999999997,0.10413299999999999,0.07383162
941,cw,0.2824558,0.2078283,0.15073440000000002,0.1142974,0.08103824
942,cw,0.2675147,0.1968348,0.142761,0.10825139999999998,0.07675156
943,cw,0.5756069,0.42352609999999996,0.3071764,0.2329226,0.16514500000000001
944,cw,0.402887,0.2964405,0.21500329999999998,0.1630305,0.11559069999999999
945,cw,0.47207730000000003,0.34735,0.2519272,0.19102879999999997,0.1354418
946,cw,0.1586996,0.11676960000000002,0.08469108,0.06421868,0.04553184
947,cw,0.1639306,0.12061860000000002,0.08748268,0.06633546,0.04703267
948,cw,0.14993099999999998,0.11031780000000001,0.08001167,0.06067043,0.04301609
949,cw,0.23863910000000002,0.1755884,0.1273513,0.09656667,0.06846698
950,cw,0.1982774,0.14589059999999998,0.1058121,0.08023407,0.05688696
951,cw,0.30916259999999995,0.22747889999999998,0.16498670000000001,0.12510439999999998,0.08870059
952,cw,0.3195175,0.235098,0.1705126,0.1292946,0.09167147
953,cw,0.22823429999999997,0.16793260000000002,0.12179870000000001,0.0923563,0.06548177
954,cw,0.16419560000000002,0.1208135,0.08762406,0.06644268,0.04710868
955,cw,0.1871704,0.1377182,0.09988473,0.07573957,0.053700300000000006
956,cw,0.13391960000000003,0.09853674,0.07146706,0.05419131,0.03842232
957,cw,0.12640430000000002,0.09300710000000001,0.06745651,0.05115023,0.03626615
958,cw,0.281009,0.2067638,0.1499623,0.11371189999999999,0.08062314
959,cw,0.26152,0.192424,0.1395619,0.1058256,0.07503165
960,cw,0.3508466,0.25814960000000003,0.1872316,0.1419721,0.10066
961,cw,0.2931313,0.21568320000000005,0.1564314,0.1186172,0.08410109
962,cw,0.2276388,0.1674945,0.12148099999999999,0.09211534,0.06531093
963,cw,0.1372536,0.1009899,0.07324632,0.05554046,0.03937888
964,cw,0.1255058,0.092346,0.06697702,0.05078664,0.03600837
965,cw,0.1084469,0.07979422,0.05787342,0.04388367,0.03111407
966,cw,0.32489120000000005,0.2390518,0.1733803,0.1314691,0.0932132
967,cw,0.5156231,0.3793905,0.2751657,0.2086498,0.1479353
968,cw,0.2618206,0.1926451,0.1397223,0.10594719999999999,0.07511787
969,cw,0.2372917,0.174597,0.1266323,0.09602144,0.0680804
970,cw,0.1757081,0.1292844,0.09376781,0.07110129,0.0504117
971,cw,0.1313241,0.09662703,0.07008199,0.05314105,0.03767766
972,cw,0.145375,0.10696549999999999,0.07758033,0.05882682,0.04170895
973,cw,0.15283270000000002,0.1124528,0.08156019,0.06184462,0.04384861
974,cw,0.11302580000000001,0.08316332,0.06031698,0.04573654,0.03242778
975,cw,0.45737680000000003,0.3365335,0.2440822,0.18508010000000003,0.1312241
976,cw,0.5137476,0.3780106,0.27416490000000004,0.20789090000000002,0.14739720000000003
977,cw,0.1514402,0.11142830000000001,0.08081706,0.06128113,0.04344909
978,cw,0.10664760000000001,0.07847032,0.05691322,0.04315557,0.03059784
979,cw,0.06521916,0.04798764,0.03480463,0.0263913,0.01871176
980,cw,0.08094842,0.05956108,0.04319866,0.03275624,0.02322458
981,cw,0.08351426,0.061449000000000004,0.04456794,0.03379452,0.02396073
982,cw,0.05223431,0.03843351,0.02787519,0.02113691,0.01498633
983,cw,0.04966541,0.03654334,0.02650427,0.02009739,0.0142493
984,cw,0.04735743,0.03484515,0.02527261,0.01916345,0.01358713
985,cw,0.04674907,0.03439752,0.02494795,0.01891728,0.01341259
986,cw,0.08733981,0.06426381,0.04660947,0.03534255,0.02505831
987,cw,0.06836063,0.0502991,0.036481099999999995,0.02766252,0.01961307
988,cw,0.0531069,0.03907555,0.02834085,0.02149001,0.01523668
989,cw,0.04990334,0.036718400000000005,0.02663125,0.02019367,0.01431756
990,cw,0.0533866,0.03928135,0.02849011,0.02160319,0.01531693
991,cw,0.04340008,0.03193337,0.02316074,0.01756209,0.01245174
992,cw,0.05333859,0.03924603,0.028464499999999997,0.02158377,0.01530316
993,cw,0.03506089,0.02579747,0.01871048,0.01418759,0.01005918
994,cw,0.04332045,0.03187478,0.02311825,0.01752987,0.01242889
995,cw,0.05653289,0.04159636,0.03016915,0.02287635,0.01621962
996,cw,0.04245209999999999,0.03123585,0.02265485,0.01717848,0.01217976
997,cw,0.04891828,0.03599361,0.02610557,0.01979506,0.01403494
998,cw,0.15879229999999997,0.11683779999999999,0.08474055,0.06425619,0.04555844
999,cw,0.2637365,0.19405479999999997,0.1407447,0.10672249999999998,0.07566757
1000,cw,0.1394808,0.1026287,0.07443486,0.05644169999999999,0.04001787
1001,cw,0.1742045,0.128178,0.09296539,0.07049284,0.049980300000000005
1002,cw,0.135421,0.0996415,0.07226833,0.05479889,0.03885309
1003,cw,0.19166470000000002,0.141025,0.1022831,0.07755819,0.05498973
1004,cw,0.1683055,0.12383759999999999,0.08981735,0.06810578,0.04828785
1005,cw,0.1411026,0.103822,0.07530035,0.05709798,0.04048318
1006,cw,0.2807883,0.20660140000000002,0.1498445,0.11362260000000002,0.08055983
1007,cw,0.41663599999999995,0.30655679999999996,0.2223406,0.1685941,0.11953530000000001
1008,cw,0.5983027,0.4402254,0.3192882,0.24210660000000003,0.1716566
1009,cw,0.26278870000000004,0.19335739999999998,0.1402389,0.10633889999999999,0.07539563
1010,cw,0.250832,0.1845598,0.1338582,0.10150060000000001,0.07196519
1011,cw,0.195447,0.143808,0.10430160000000001,0.07908873,0.05607489
1012,cw,0.15945710000000002,0.117327,0.08509536,0.06452524,0.04574919
1013,cw,0.16482220000000003,0.12127460000000001,0.08795847,0.06669625,0.04728847
1014,cw,0.1929229,0.1419509,0.10295460000000001,0.07806737,0.05535074
1015,cw,0.17635209999999998,0.1297582,0.09411149,0.07136189999999999,0.05059648
1016,cw,0.13976329999999998,0.1028365,0.07458560000000002,0.05655601,0.04009891
1017,cw,0.17897929999999998,0.13169129999999998,0.09551349,0.07242499,0.05135022
1018,cw,0.8220853000000001,0.6048825,0.4387113,0.3326615,0.2358611
1019,cw,0.16753310000000002,0.1232693,0.08940517,0.06779324,0.04806625
1020,cw,0.1794208,0.1320162,0.09574912,0.07260367,0.0514769
1021,cw,0.1651895,0.12154489999999998,0.0881545,0.06684489,0.04739386
1022,cw,0.1375585,0.10121430000000001,0.07340902,0.05566384,0.03946635
1023,cw,0.1706737,0.12558010000000003,0.09108116,0.06906409,0.0489673
1024,cw,0.2005378,0.14755379999999998,0.1070183,0.08114877,0.05753549
1025,cw,0.1325554,0.09753302,0.07073908,0.0536393,0.03803093
1026,cw,0.3459522,0.25454829999999995,0.18461970000000003,0.1399915,0.09925574
1027,cw,0.3750047,0.27592490000000003,0.2001238,0.1517478,0.10759110000000001
1028,cw,0.6020374,0.4429734,0.3212813,0.2436178,0.1727281
1029,cw,1.100091,0.8094361999999999,0.5870706,0.44515790000000005,0.3156225
1030,cw,0.1531313,0.1126725,0.08171951,0.06196543,0.04393426
1031,cw,0.1814124,0.1334815,0.09681191,0.07340954,0.05204828
1032,cw,0.1315235,0.09677376,0.07018839999999998,0.05322174,0.03773488
1033,cw,0.13315610000000003,0.09797501,0.07105965,0.05388238,0.03820328
1034,cw,0.21709,0.15973270000000003,0.11585150000000001,0.08784668,0.06228439
1035,cw,0.14579070000000002,0.10727139999999999,0.07780219999999999,0.05899505,0.04182822
1036,cw,0.1301414,0.09575678,0.06945081,0.05266244,0.03733833
1037,cw,0.3777277,0.2779284,0.2015769,0.1528496,0.10837229999999999
1038,cw,0.3768695,0.27729699999999996,0.2011189,0.15250239999999998,0.1081261
1039,cw,0.42874129999999994,0.3154638,0.2288007,0.17349260000000002,0.12300839999999999
1040,cw,0.47101940000000003,0.3465716,0.2513627,0.1906007,0.1351383
1041,cw,0.1685267,0.1240003,0.08993538,0.06819528,0.04835130000000001
1042,cw,0.1602443,0.11790619999999999,0.08551544,0.06484377,0.04597504
1043,cw,0.18401979999999998,0.1354,0.09820338,0.07446465,0.05279636
1044,cw,0.15569029999999998,0.11455539999999999,0.08308516,0.06300097,0.04466847
1045,cw,0.1270591,0.09348889999999999,0.06780595,0.051415199999999994,0.03645402
1046,cw,0.1630817,0.11999389999999999,0.08702961,0.06599192,0.04678909
1047,cw,0.1554168,0.11435419999999999,0.08293918,0.06289027,0.04458999
1048,cw,0.1524294,0.11215610000000001,0.08134495,0.06168142,0.04373289
1049,cw,0.157842,0.1161386,0.08423341,0.06387164,0.04528579
1050,cw,0.3046818,0.22418200000000002,0.1625955,0.1232912,0.08741502
1051,cw,0.06623860000000001,0.04873773,0.03534866,0.02680382,0.01900424
1052,cw,0.2272504,0.16720870000000002,0.12127370000000001,0.09195818,0.06519949
1053,cw,0.2243857,0.1651008,0.11974489999999999,0.09079894,0.06437758
1054,cw,0.1926665,0.1417622,0.10281780000000001,0.07796361,0.05527717
1055,cw,0.20895070000000002,0.1537439,0.1115079,0.08455309,0.05994919
1056,cw,0.1974106,0.1452528,0.10534949999999998,0.07988331,0.05663827
1057,cw,0.2761927,0.20321989999999998,0.147392,0.11176289999999998,0.07924131
1058,cw,0.2518577,0.1853145,0.1344055,0.10191560000000001,0.07225946
1059,cw,0.16712149999999998,0.1229664,0.08918549,0.06762666,0.04794814
1060,cw,0.1029484,0.07574848,0.05493912,0.04165867,0.02953652
1061,cw,0.06104067,0.04491314,0.03257476,0.02470045,0.01751293
1062,cw,0.06044209999999999,0.04447272,0.03225533,0.02445824,0.0173412
1063,cw,0.21623240000000002,0.1591018,0.11539389999999998,0.08749968,0.06203836
1064,cw,0.29848320000000006,0.2196211,0.1592875,0.1207829,0.08563659
1065,cw,0.2232611,0.16427339999999999,0.11914480000000001,0.09034386,0.06405492
1066,cw,0.2449387,0.18022349999999998,0.1307131,0.09911582,0.07027435
1067,cw,0.1532862,0.1127865,0.08180219,0.06202812,0.04397871
1068,cw,0.1633224,0.1201711,0.08715811,0.06608936,0.04685818
1069,cw,0.2806643,0.2065101,0.14977839999999998,0.11357239999999999,0.08052425
1070,cw,0.3347604,0.24631350000000002,0.1786471,0.13546270000000002,0.09604475
1071,cw,0.1370556,0.1008442,0.07314064,0.05546033,0.03932207
1072,cw,0.1499566,0.11033659999999999,0.08002532,0.06068078,0.04302343
1073,cw,0.26830640000000006,0.1974173,0.1431835,0.1085717,0.07697871
1074,cw,0.3398657,0.2500699,0.18137160000000002,0.1375286,0.09750948
1075,cw,0.18553329999999998,0.13651370000000002,0.0990111,0.07507712,0.05323061
1076,cw,0.08946454,0.06582715,0.04774335,0.03620233,0.02566791
1077,cw,0.2166699,0.1594236,0.11562730000000002,0.0876767,0.06216387
1078,cw,0.08817825,0.06488071,0.04705691,0.03568183,0.02529886
1079,cw,0.06991662,0.05144398,0.03731147,0.02829216,0.02005949
1080,cw,0.1277916,0.09402785,0.06819684,0.051711599999999996,0.03666417
1081,cw,0.1507044,0.1108869,0.08042441,0.06098340000000001,0.04323799
1082,cw,0.15586150000000001,0.11468139999999999,0.08317655,0.06307026,0.044717599999999996
1083,cw,0.1488711,0.1095379,0.07944605,0.06024154,0.042712
1084,cw,0.1440296,0.1059756,0.07686237,0.05828241,0.04132295
1085,cw,0.08328236,0.06127837,0.04444418,0.03370068,0.0238942
1086,cw,0.08749574,0.06437853,0.04669268,0.03540565,0.02510305
1087,cw,0.283576,0.2086526,0.1513322,0.11475070000000001,0.08135965
1088,cw,0.19361270000000003,0.14245829999999998,0.10332269999999999,0.07834645,0.05554861
1089,cw,0.1535618,0.1129893,0.08194927,0.06213965,0.04405779
1090,cw,0.22222429999999999,0.1635105,0.1185915,0.08992431,0.06375746
1091,cw,0.24442529999999996,0.17984579999999997,0.1304392,0.0989081,0.07012708
1092,cw,0.3738817,0.27509859999999997,0.1995245,0.1512934,0.10726889999999999
1093,cw,0.293508,0.21596039999999997,0.1566325,0.11876969999999999,0.08420917
1094,cw,0.20722159999999998,0.15247170000000002,0.11058519999999998,0.08385338,0.05945309
1095,cw,0.1989223,0.1463652,0.10615619999999999,0.08049504,0.05707199
1096,cw,0.08463065,0.06227043,0.04516371,0.03424627,0.02428103
1097,cw,0.1658115,0.12200250000000001,0.08848641,0.06709657,0.0475723
1098,cw,0.3382554,0.2488851,0.1805122,0.136877,0.09704747
1099,cw,0.2816887,0.2072638,0.150325,0.11398689999999999,0.08081814
1100,cw,0.22859169999999998,0.1681956,0.1219895,0.09250093,0.06558432
1101,cw,0.09058976,0.06665508,0.04834383,0.03665766,0.02599074
1102,cw,0.07804256,0.05742297,0.04164793,0.03158037,0.02239087
1103,cw,0.0739084,0.0543811,0.03944171,0.02990746,0.02120476
1104,cw,0.03812044,0.02804866,0.02034322,0.01542565,0.01093698
1105,cw,0.06185777,0.04551436,0.03301081,0.025031099999999997,0.01774736
1106,cw,0.08092325,0.05954256,0.04318523,0.03274605,0.02321736
1107,cw,0.05062501,0.0372494,0.02701637,0.0204857,0.01452461
1108,cw,0.03810003,0.02803364,0.02033233,0.01541739,0.01093112
1109,cw,0.08100908,0.05960571,0.04323104,0.03278079,0.02324199
1110,cw,0.06679706,0.04914864,0.035646699999999996,0.02702981,0.01916447
1111,cw,0.08719736,0.06415899,0.04653345,0.03528491,0.02501744
1112,cw,0.05978854,0.04399184,0.03190655,0.02419377,0.01715369
1113,cw,0.05780026,0.04252889,0.03084549,0.02338921,0.01658324
1114,cw,0.07279545,0.0535622,0.03884777,0.02945709,0.02088545
1115,cw,0.08915542,0.06559971,0.04757838,0.03607725,0.02557922
1116,cw,0.04377517,0.03220935,0.02336091,0.01771387,0.01255935
1117,cw,0.06660232,0.04900535,0.03554277,0.02695101,0.0191086
1118,cw,0.07986836,0.05876638,0.04262228,0.03231918,0.022914700000000003
1119,cw,0.04664681,0.03432228,0.02489338,0.0188759,0.01338325
1120,cw,0.05444346,0.04005898,0.02905411,0.02203085,0.01562015
1121,cw,0.06020407,0.04429758,0.0321283,0.02436192,0.0172729
1122,cw,0.06311984,0.04644298,0.03368432,0.0255418,0.01810946
1123,cw,0.07927939,0.05833302,0.04230797,0.03208085,0.02274572
1124,cw,0.05963451,0.0438785,0.03182435,0.02413144,0.01710949
1125,cw,0.07521064,0.05533927,0.04013666,0.03043441,0.02157838
1126,cw,0.09185731,0.06758774,0.04902026,0.03717058,0.02635441
1127,cw,0.04161944,0.03062319,0.02221049,0.01684154,0.01194086
1128,cw,0.04673061,0.03438394,0.024938099999999998,0.01890981,0.01340729
1129,cw,0.07919585,0.05827155,0.04226339,0.03204705,0.02272176
1130,cw,0.06289967,0.04628098,0.03356683,0.02545271,0.01804629
1131,cw,0.06648117,0.04891621,0.03547812,0.02690198,0.01907384
1132,cw,0.07130737,0.05246728,0.03805365,0.02885493,0.02045851
1133,cw,0.04549347,0.03347366,0.02427789,0.01840919,0.01305235
1134,cw,0.22105329999999998,0.1626489,0.11796660000000002,0.08945046,0.0634215
1135,cw,0.2681591,0.19730889999999998,0.1431049,0.10851210000000001,0.07693642
1136,cw,0.19180770000000003,0.1411303,0.10235939999999999,0.07761606,0.05503075
1137,cw,0.23730839999999997,0.1746093,0.1266412,0.09602819,0.06808519
1138,cw,0.25722649999999997,0.18926479999999998,0.13727060000000002,0.1040882,0.07379981
1139,cw,0.25602939999999996,0.188384,0.1366318,0.1036038,0.07345635
1140,cw,0.2879251,0.2118525,0.1536531,0.1165105,0.08260741
1141,cw,0.2733501,0.20112839999999998,0.1458751,0.1106127,0.07842578
1142,cw,0.2688472,0.1978152,0.1434721,0.1087905,0.07713384
1143,cw,0.2149849,0.15818379999999999,0.1147281,0.08699485,0.06168044
1144,cw,0.2246716,0.16531120000000002,0.11989749999999999,0.09091464,0.06445961
1145,cw,0.09491158,0.06983504,0.05065019999999999,0.03840651,0.02723069
1146,cw,0.2098962,0.15443959999999998,0.1120125,0.08493569,0.06022046
1147,cw,0.267929,0.1971396,0.1429821,0.108419,0.07687041
1148,cw,0.232875,0.17134720000000003,0.12427529999999999,0.09423419,0.06681322
1149,cw,0.24551479999999998,0.18064739999999999,0.13102060000000001,0.09934895,0.07043964
1150,cw,0.2496139,0.1836635,0.13320810000000002,0.1010077,0.07161571
1151,cw,0.3043375,0.22392870000000004,0.16241170000000002,0.1231519,0.08731624
1152,cw,0.2246364,0.1652853,0.1198787,0.09090038,0.0644495
1153,cw,0.23518649999999997,0.173048,0.1255088,0.09516953,0.06747638
1154,cw,0.2189176,0.1610775,0.11682680000000001,0.08858623,0.06280874
1155,cw,0.2007918,0.1477407,0.1071539,0.08125153,0.05760835
1156,cw,0.1263776,0.09298744,0.06744225,0.05113941,0.03625848
1157,cw,0.1319919,0.09711839,0.07043836,0.05341128,0.03786926
1158,cw,0.363157,0.2672075,0.1938012,0.14695360000000002,0.10419189999999999
1159,cw,0.30513090000000004,0.22451239999999997,0.1628351,0.123473,0.08754386
1160,cw,0.22845120000000002,0.1680922,0.1219145,0.09244405,0.06554399
1161,cw,0.21307270000000003,0.1567769,0.1137077,0.08622108,0.06113182
1162,cw,0.1428588,0.1051142,0.07623757,0.05780865,0.04098705
1163,cw,0.12498889999999999,0.09196567,0.06670117,0.05057748,0.03586007
1164,cw,0.06093519,0.04483553,0.03251847,0.02465777,0.01748267
1165,cw,0.05554375,0.04086856,0.02964129,0.02247609,0.01593583
1166,cw,0.05763669,0.04240853,0.0307582,0.02332301,0.01653631
1167,cw,0.06268128,0.04612029,0.03345028,0.02536434,0.01798363
1168,cw,0.04866136,0.03580457,0.02596846,0.019691099999999996,0.01396123
1169,cw,0.04849779,0.03568421,0.02588117,0.01962491,0.0139143
1170,cw,0.06761036,0.04974706,0.03608072,0.02735892,0.01939781
1171,cw,0.06485441,0.04771926,0.03460998,0.026243700000000002,0.01860711
1172,cw,0.1952564,0.14366779999999998,0.1041999,0.07901160000000002,0.05602021
1173,cw,0.05962553,0.0438719,0.03181956,0.02412781,0.01710692
